unit_code,timestamp,power,emissions
BDL02,2026-05-06 00:15:00+10:00,0.0,0.0
BW01,2026-05-06 00:15:00+10:00,660.1297,48.997
BW02,2026-05-06 00:15:00+10:00,685.9601,50.8815
BW03,2026-05-06 00:15:00+10:00,0.0,0.0
BW04,2026-05-06 00:15:00+10:00,684.9836,50.876
ADPBA1,2026-05-06 00:20:00+10:00,0.344,0.0
ADPBA1G,2026-05-06 00:20:00+10:00,0.344,0.0
ADPPV1,2026-05-06 00:20:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:20:00+10:00,0.0,0.0
ARWF1,2026-05-06 00:20:00+10:00,0.2,0.0
BARCALDN,2026-05-06 00:20:00+10:00,0.0,0.0
BDL01,2026-05-06 00:20:00+10:00,0.0,0.0
BDL02,2026-05-06 00:20:00+10:00,0.0,0.0
BW01,2026-05-06 00:20:00+10:00,658.3719,48.9988
BW02,2026-05-06 00:20:00+10:00,685.2033,50.9559
BW03,2026-05-06 00:20:00+10:00,0.0,0.0
BW04,2026-05-06 00:20:00+10:00,685.1301,50.9169
ADPBA1,2026-05-06 00:25:00+10:00,0.005,0.0
ADPBA1G,2026-05-06 00:25:00+10:00,0.005,0.0
ADPPV1,2026-05-06 00:25:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:25:00+10:00,0.0,0.0
ARWF1,2026-05-06 00:25:00+10:00,0.9,0.0
BARCALDN,2026-05-06 00:25:00+10:00,0.0,0.0
BDL01,2026-05-06 00:25:00+10:00,0.0,0.0
BDL02,2026-05-06 00:25:00+10:00,0.0,0.0
BW01,2026-05-06 00:25:00+10:00,659.4705,48.9743
BW02,2026-05-06 00:25:00+10:00,684.2023,50.8906
BW03,2026-05-06 00:25:00+10:00,0.0,0.0
BW04,2026-05-06 00:25:00+10:00,684.9348,50.915
ADPBA1,2026-05-06 00:30:00+10:00,-0.005,0.0
ADPBA1L,2026-05-06 00:30:00+10:00,0.005,0.0
ADPPV1,2026-05-06 00:30:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:30:00+10:00,0.0,0.0
ARWF1,2026-05-06 00:30:00+10:00,1.8,0.0
BARCALDN,2026-05-06 00:30:00+10:00,0.0,0.0
BDL01,2026-05-06 00:30:00+10:00,0.0,0.0
BDL02,2026-05-06 00:30:00+10:00,0.0,0.0
BW01,2026-05-06 00:30:00+10:00,658.1766,48.9671
BW02,2026-05-06 00:30:00+10:00,684.1291,50.8506
BW03,2026-05-06 00:30:00+10:00,0.0,0.0
BW04,2026-05-06 00:30:00+10:00,684.4465,50.8897
ADPBA1,2026-05-06 00:35:00+10:00,-0.002,0.0
ADPBA1L,2026-05-06 00:35:00+10:00,0.002,0.0
ADPPV1,2026-05-06 00:35:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:35:00+10:00,-0.1,0.0
ARWF1,2026-05-06 00:35:00+10:00,1.1,0.0
BARCALDN,2026-05-06 00:35:00+10:00,0.0,0.0
BDL01,2026-05-06 00:35:00+10:00,0.0,0.0
BDL02,2026-05-06 00:35:00+10:00,0.0,0.0
BW01,2026-05-06 00:35:00+10:00,657.5417,48.8954
BW02,2026-05-06 00:35:00+10:00,683.9338,50.8406
BW03,2026-05-06 00:35:00+10:00,0.0,0.0
BW04,2026-05-06 00:35:00+10:00,683.0793,50.8206
ADPBA1,2026-05-06 00:40:00+10:00,-0.027,0.0
ADPBA1L,2026-05-06 00:40:00+10:00,0.027,0.0
ADPPV1,2026-05-06 00:40:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:40:00+10:00,-0.1,0.0
ARWF1,2026-05-06 00:40:00+10:00,1.7,0.0
BARCALDN,2026-05-06 00:40:00+10:00,0.0,0.0
BDL01,2026-05-06 00:40:00+10:00,0.0,0.0
BDL02,2026-05-06 00:40:00+10:00,0.0,0.0
BW01,2026-05-06 00:40:00+10:00,658.2498,48.8981
BW02,2026-05-06 00:40:00+10:00,682.9084,50.7953
BW03,2026-05-06 00:40:00+10:00,0.0,0.0
BW04,2026-05-06 00:40:00+10:00,683.8361,50.798
ADPBA1,2026-05-06 00:45:00+10:00,0.061,0.0
ADPBA1G,2026-05-06 00:45:00+10:00,0.061,0.0
ADPPV1,2026-05-06 00:45:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:45:00+10:00,-0.1,0.0
ARWF1,2026-05-06 00:45:00+10:00,2.8,0.0
BARCALDN,2026-05-06 00:45:00+10:00,0.0,0.0
BDL01,2026-05-06 00:45:00+10:00,0.0,0.0
BDL02,2026-05-06 00:45:00+10:00,0.0,0.0
BW01,2026-05-06 00:45:00+10:00,661.2039,49.0342
BW02,2026-05-06 00:45:00+10:00,686.5461,50.8923
BW03,2026-05-06 00:45:00+10:00,0.0,0.0
BW04,2026-05-06 00:45:00+10:00,685.4963,50.8878
ADPBA1,2026-05-06 00:50:00+10:00,0.014,0.0
ADPBA1G,2026-05-06 00:50:00+10:00,0.014,0.0
ADPPV1,2026-05-06 00:50:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:50:00+10:00,-0.1,0.0
ARWF1,2026-05-06 00:50:00+10:00,3.0,0.0
BARCALDN,2026-05-06 00:50:00+10:00,0.0,0.0
BDL01,2026-05-06 00:50:00+10:00,0.0,0.0
BDL02,2026-05-06 00:50:00+10:00,0.0,0.0
BW01,2026-05-06 00:50:00+10:00,657.9324,49.0224
BW02,2026-05-06 00:50:00+10:00,683.6652,50.9204
BW03,2026-05-06 00:50:00+10:00,0.0,0.0
BW04,2026-05-06 00:50:00+10:00,683.4455,50.8733
ADPBA1,2026-05-06 00:55:00+10:00,0.012,0.0
ADPBA1G,2026-05-06 00:55:00+10:00,0.012,0.0
ADPPV1,2026-05-06 00:55:00+10:00,0.0,0.0
ANGAST1,2026-05-06 00:55:00+10:00,0.0,0.0
ARWF1,2026-05-06 00:55:00+10:00,5.1,0.0
BARCALDN,2026-05-06 00:55:00+10:00,0.0,0.0
BDL01,2026-05-06 00:55:00+10:00,0.0,0.0
BDL02,2026-05-06 00:55:00+10:00,0.0,0.0
BW01,2026-05-06 00:55:00+10:00,659.6902,48.9661
BW02,2026-05-06 00:55:00+10:00,684.0314,50.8271
BW03,2026-05-06 00:55:00+10:00,0.0,0.0
BW04,2026-05-06 00:55:00+10:00,686.7903,50.9214
ADPBA1,2026-05-06 01:00:00+10:00,0.004,0.0
ADPBA1G,2026-05-06 01:00:00+10:00,0.004,0.0
ADPPV1,2026-05-06 01:00:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:00:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:00:00+10:00,4.6,0.0
BARCALDN,2026-05-06 01:00:00+10:00,0.0,0.0
BDL01,2026-05-06 01:00:00+10:00,0.0,0.0
BDL02,2026-05-06 01:00:00+10:00,0.0,0.0
BW01,2026-05-06 01:00:00+10:00,658.6404,48.9924
BW02,2026-05-06 01:00:00+10:00,685.0568,50.8787
BW03,2026-05-06 01:00:00+10:00,0.0,0.0
BW04,2026-05-06 01:00:00+10:00,686.0823,51.0194
ADPBA1,2026-05-06 01:05:00+10:00,0.052,0.0
ADPBA1G,2026-05-06 01:05:00+10:00,0.052,0.0
ADPPV1,2026-05-06 01:05:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:05:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:05:00+10:00,4.9,0.0
BARCALDN,2026-05-06 01:05:00+10:00,0.0,0.0
BDL01,2026-05-06 01:05:00+10:00,0.0,0.0
BDL02,2026-05-06 01:05:00+10:00,0.0,0.0
BW01,2026-05-06 01:05:00+10:00,658.5428,48.9498
BW02,2026-05-06 01:05:00+10:00,686.2776,50.9622
BW03,2026-05-06 01:05:00+10:00,0.0,0.0
BW04,2026-05-06 01:05:00+10:00,683.4943,50.8969
ADPBA1,2026-05-06 01:10:00+10:00,0.014,0.0
ADPBA1G,2026-05-06 01:10:00+10:00,0.014,0.0
ADPPV1,2026-05-06 01:10:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:10:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:10:00+10:00,6.0,0.0
BARCALDN,2026-05-06 01:10:00+10:00,0.0,0.0
BDL01,2026-05-06 01:10:00+10:00,0.0,0.0
BDL02,2026-05-06 01:10:00+10:00,0.0,0.0
BW01,2026-05-06 01:10:00+10:00,660.9842,49.0369
BW02,2026-05-06 01:10:00+10:00,685.6428,50.9839
BW03,2026-05-06 01:10:00+10:00,0.0,0.0
BW04,2026-05-06 01:10:00+10:00,685.9357,50.8915
ADPBA1,2026-05-06 01:15:00+10:00,0.004,0.0
ADPBA1G,2026-05-06 01:15:00+10:00,0.004,0.0
ADPPV1,2026-05-06 01:15:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:15:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:15:00+10:00,5.4,0.0
BARCALDN,2026-05-06 01:15:00+10:00,0.0,0.0
BDL01,2026-05-06 01:15:00+10:00,0.0,0.0
BDL02,2026-05-06 01:15:00+10:00,0.0,0.0
BW01,2026-05-06 01:15:00+10:00,656.9314,48.977
BW02,2026-05-06 01:15:00+10:00,684.3732,50.9132
BW03,2026-05-06 01:15:00+10:00,0.0,0.0
BW04,2026-05-06 01:15:00+10:00,684.8371,50.9413
ADPBA1,2026-05-06 01:20:00+10:00,-0.017,0.0
ADPBA1L,2026-05-06 01:20:00+10:00,0.017,0.0
ADPPV1,2026-05-06 01:20:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:20:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:20:00+10:00,4.2,0.0
BARCALDN,2026-05-06 01:20:00+10:00,0.0,0.0
BDL01,2026-05-06 01:20:00+10:00,0.0,0.0
BDL02,2026-05-06 01:20:00+10:00,0.0,0.0
BW01,2026-05-06 01:20:00+10:00,657.7127,48.8554
BW02,2026-05-06 01:20:00+10:00,686.0823,50.9295
BW03,2026-05-06 01:20:00+10:00,0.0,0.0
BW04,2026-05-06 01:20:00+10:00,684.4221,50.8851
ADPBA1,2026-05-06 01:25:00+10:00,0.001,0.0
ADPBA1G,2026-05-06 01:25:00+10:00,0.001,0.0
ADPPV1,2026-05-06 01:25:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:25:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:25:00+10:00,3.4,0.0
BARCALDN,2026-05-06 01:25:00+10:00,0.0,0.0
BDL01,2026-05-06 01:25:00+10:00,0.0,0.0
BDL02,2026-05-06 01:25:00+10:00,0.0,0.0
BW01,2026-05-06 01:25:00+10:00,658.0057,48.8954
BW02,2026-05-06 01:25:00+10:00,684.9103,50.9495
BW03,2026-05-06 01:25:00+10:00,0.0,0.0
BW04,2026-05-06 01:25:00+10:00,684.8859,50.8869
ADPBA1,2026-05-06 01:30:00+10:00,-0.001,0.0
ADPBA1L,2026-05-06 01:30:00+10:00,0.001,0.0
ADPPV1,2026-05-06 01:30:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:30:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:30:00+10:00,2.2,0.0
BARCALDN,2026-05-06 01:30:00+10:00,0.0,0.0
BDL01,2026-05-06 01:30:00+10:00,0.0,0.0
BDL02,2026-05-06 01:30:00+10:00,0.0,0.0
BW01,2026-05-06 01:30:00+10:00,661.6678,49.0424
BW02,2026-05-06 01:30:00+10:00,684.8859,50.905
BW03,2026-05-06 01:30:00+10:00,0.0,0.0
BW04,2026-05-06 01:30:00+10:00,685.5939,50.9304
ADPBA1,2026-05-06 01:35:00+10:00,-0.023,0.0
ADPBA1L,2026-05-06 01:35:00+10:00,0.023,0.0
ADPPV1,2026-05-06 01:35:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:35:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:35:00+10:00,4.5,0.0
BARCALDN,2026-05-06 01:35:00+10:00,0.0,0.0
BDL01,2026-05-06 01:35:00+10:00,0.0,0.0
BDL02,2026-05-06 01:35:00+10:00,0.0,0.0
BW01,2026-05-06 01:35:00+10:00,658.0301,49.0433
BW02,2026-05-06 01:35:00+10:00,683.1037,50.8379
BW03,2026-05-06 01:35:00+10:00,0.0,0.0
BW04,2026-05-06 01:35:00+10:00,683.8117,50.8906
ADPBA1,2026-05-06 01:40:00+10:00,0.055,0.0
ADPBA1G,2026-05-06 01:40:00+10:00,0.055,0.0
ADPPV1,2026-05-06 01:40:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:40:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:40:00+10:00,4.2,0.0
BARCALDN,2026-05-06 01:40:00+10:00,0.0,0.0
BDL01,2026-05-06 01:40:00+10:00,0.0,0.0
BDL02,2026-05-06 01:40:00+10:00,0.0,0.0
BW01,2026-05-06 01:40:00+10:00,660.7156,49.0079
BW02,2026-05-06 01:40:00+10:00,685.3254,50.8543
BW03,2026-05-06 01:40:00+10:00,0.0,0.0
BW04,2026-05-06 01:40:00+10:00,685.3498,50.8815
ADPBA1,2026-05-06 01:45:00+10:00,-0.015,0.0
ADPBA1L,2026-05-06 01:45:00+10:00,0.015,0.0
ADPPV1,2026-05-06 01:45:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:45:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:45:00+10:00,4.7,0.0
BARCALDN,2026-05-06 01:45:00+10:00,0.0,0.0
BDL01,2026-05-06 01:45:00+10:00,0.0,0.0
BDL02,2026-05-06 01:45:00+10:00,0.0,0.0
BW01,2026-05-06 01:45:00+10:00,657.8835,49.0024
BW02,2026-05-06 01:45:00+10:00,685.3986,50.9395
BW03,2026-05-06 01:45:00+10:00,0.0,0.0
BW04,2026-05-06 01:45:00+10:00,683.6896,50.8769
ADPBA1,2026-05-06 01:50:00+10:00,0.019,0.0
ADPBA1G,2026-05-06 01:50:00+10:00,0.019,0.0
ADPPV1,2026-05-06 01:50:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:50:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:50:00+10:00,4.6,0.0
BARCALDN,2026-05-06 01:50:00+10:00,0.0,0.0
BDL01,2026-05-06 01:50:00+10:00,0.0,0.0
BDL02,2026-05-06 01:50:00+10:00,0.0,0.0
BW01,2026-05-06 01:50:00+10:00,657.6394,48.8882
BW02,2026-05-06 01:50:00+10:00,685.2766,50.9377
BW03,2026-05-06 01:50:00+10:00,0.0,0.0
BW04,2026-05-06 01:50:00+10:00,684.0803,50.8297
ADPBA1,2026-05-06 01:55:00+10:00,0.008,0.0
ADPBA1G,2026-05-06 01:55:00+10:00,0.008,0.0
ADPPV1,2026-05-06 01:55:00+10:00,0.0,0.0
ANGAST1,2026-05-06 01:55:00+10:00,0.0,0.0
ARWF1,2026-05-06 01:55:00+10:00,4.6,0.0
BARCALDN,2026-05-06 01:55:00+10:00,0.0,0.0
BDL01,2026-05-06 01:55:00+10:00,0.0,0.0
BDL02,2026-05-06 01:55:00+10:00,0.0,0.0
BW01,2026-05-06 01:55:00+10:00,658.6404,48.9163
BW02,2026-05-06 01:55:00+10:00,686.4241,50.9758
BW03,2026-05-06 01:55:00+10:00,0.0,0.0
BW04,2026-05-06 01:55:00+10:00,685.9601,50.9141
ADPBA1,2026-05-06 02:00:00+10:00,-0.021,0.0
ADPBA1L,2026-05-06 02:00:00+10:00,0.021,0.0
ADPPV1,2026-05-06 02:00:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:00:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:00:00+10:00,5.0,0.0
BARCALDN,2026-05-06 02:00:00+10:00,0.0,0.0
BDL01,2026-05-06 02:00:00+10:00,0.0,0.0
BDL02,2026-05-06 02:00:00+10:00,0.0,0.0
BW01,2026-05-06 02:00:00+10:00,658.4451,48.9462
BW02,2026-05-06 02:00:00+10:00,685.1545,50.9713
BW03,2026-05-06 02:00:00+10:00,0.0,0.0
BW04,2026-05-06 02:00:00+10:00,686.1311,50.9904
ADPBA1,2026-05-06 02:05:00+10:00,0.0,0.0
ADPBA1G,2026-05-06 02:05:00+10:00,0.0,0.0
ADPPV1,2026-05-06 02:05:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:05:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:05:00+10:00,5.2,0.0
BARCALDN,2026-05-06 02:05:00+10:00,0.0,0.0
BDL01,2026-05-06 02:05:00+10:00,0.0,0.0
BDL02,2026-05-06 02:05:00+10:00,0.0,0.0
BW01,2026-05-06 02:05:00+10:00,657.7615,48.9135
BW02,2026-05-06 02:05:00+10:00,684.8859,50.9141
BW03,2026-05-06 02:05:00+10:00,0.0,0.0
BW04,2026-05-06 02:05:00+10:00,685.716,50.9813
ADPBA1,2026-05-06 02:10:00+10:00,4.719,0.0
ADPBA1G,2026-05-06 02:10:00+10:00,4.719,0.0
ADPPV1,2026-05-06 02:10:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:10:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:10:00+10:00,3.8,0.0
BARCALDN,2026-05-06 02:10:00+10:00,0.0,0.0
BDL01,2026-05-06 02:10:00+10:00,0.0,0.0
BDL02,2026-05-06 02:10:00+10:00,0.0,0.0
BW01,2026-05-06 02:10:00+10:00,657.2244,48.8682
BW02,2026-05-06 02:10:00+10:00,682.9328,50.8315
BW03,2026-05-06 02:10:00+10:00,0.0,0.0
BW04,2026-05-06 02:10:00+10:00,684.1779,50.9087
ADPBA1,2026-05-06 02:15:00+10:00,2.261,0.0
ADPBA1G,2026-05-06 02:15:00+10:00,2.261,0.0
ADPPV1,2026-05-06 02:15:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:15:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:15:00+10:00,3.3,0.0
BARCALDN,2026-05-06 02:15:00+10:00,0.0,0.0
BDL01,2026-05-06 02:15:00+10:00,0.0,0.0
BDL02,2026-05-06 02:15:00+10:00,0.0,0.0
BW01,2026-05-06 02:15:00+10:00,656.5652,48.8237
BW02,2026-05-06 02:15:00+10:00,683.1037,50.7653
BW03,2026-05-06 02:15:00+10:00,0.0,0.0
BW04,2026-05-06 02:15:00+10:00,683.9338,50.8425
ADPBA1,2026-05-06 02:20:00+10:00,0.167,0.0
ADPBA1G,2026-05-06 02:20:00+10:00,0.167,0.0
ADPPV1,2026-05-06 02:20:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:20:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:20:00+10:00,3.5,0.0
BARCALDN,2026-05-06 02:20:00+10:00,0.0,0.0
BDL01,2026-05-06 02:20:00+10:00,0.0,0.0
BDL02,2026-05-06 02:20:00+10:00,0.0,0.0
BW01,2026-05-06 02:20:00+10:00,659.1775,48.8963
BW02,2026-05-06 02:20:00+10:00,683.6896,50.7934
BW03,2026-05-06 02:20:00+10:00,0.0,0.0
BW04,2026-05-06 02:20:00+10:00,684.6418,50.8597
ADPBA1,2026-05-06 02:25:00+10:00,-0.001,0.0
ADPBA1L,2026-05-06 02:25:00+10:00,0.001,0.0
ADPPV1,2026-05-06 02:25:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:25:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:25:00+10:00,3.3,0.0
BARCALDN,2026-05-06 02:25:00+10:00,0.0,0.0
BDL01,2026-05-06 02:25:00+10:00,0.0,0.0
BDL02,2026-05-06 02:25:00+10:00,0.0,0.0
BW01,2026-05-06 02:25:00+10:00,661.0574,49.0632
BW02,2026-05-06 02:25:00+10:00,683.299,50.8008
BW03,2026-05-06 02:25:00+10:00,0.0,0.0
BW04,2026-05-06 02:25:00+10:00,684.2023,50.8697
ADPBA1,2026-05-06 02:30:00+10:00,0.013,0.0
ADPBA1G,2026-05-06 02:30:00+10:00,0.013,0.0
ADPPV1,2026-05-06 02:30:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:30:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:30:00+10:00,4.0,0.0
BARCALDN,2026-05-06 02:30:00+10:00,0.0,0.0
BDL01,2026-05-06 02:30:00+10:00,0.0,0.0
BDL02,2026-05-06 02:30:00+10:00,0.0,0.0
BW01,2026-05-06 02:30:00+10:00,659.8856,49.0896
BW02,2026-05-06 02:30:00+10:00,682.2248,50.7463
BW03,2026-05-06 02:30:00+10:00,0.0,0.0
BW04,2026-05-06 02:30:00+10:00,684.1779,50.8524
ADPBA1,2026-05-06 02:35:00+10:00,-0.001,0.0
ADPBA1L,2026-05-06 02:35:00+10:00,0.001,0.0
ADPPV1,2026-05-06 02:35:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:35:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:35:00+10:00,3.4,0.0
BARCALDN,2026-05-06 02:35:00+10:00,0.0,0.0
BDL01,2026-05-06 02:35:00+10:00,0.0,0.0
BDL02,2026-05-06 02:35:00+10:00,0.0,0.0
BW01,2026-05-06 02:35:00+10:00,660.9842,49.0868
BW02,2026-05-06 02:35:00+10:00,683.8361,50.7662
BW03,2026-05-06 02:35:00+10:00,0.0,0.0
BW04,2026-05-06 02:35:00+10:00,683.885,50.8406
ADPBA1,2026-05-06 02:40:00+10:00,-0.008,0.0
ADPBA1L,2026-05-06 02:40:00+10:00,0.008,0.0
ADPPV1,2026-05-06 02:40:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:40:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:40:00+10:00,4.2,0.0
BARCALDN,2026-05-06 02:40:00+10:00,0.0,0.0
BDL01,2026-05-06 02:40:00+10:00,0.0,0.0
BDL02,2026-05-06 02:40:00+10:00,0.0,0.0
BW01,2026-05-06 02:40:00+10:00,661.3748,49.1422
BW02,2026-05-06 02:40:00+10:00,683.2746,50.8052
BW03,2026-05-06 02:40:00+10:00,0.0,0.0
BW04,2026-05-06 02:40:00+10:00,684.0803,50.8371
ADPBA1,2026-05-06 02:45:00+10:00,-0.051,0.0
ADPBA1L,2026-05-06 02:45:00+10:00,0.051,0.0
ADPPV1,2026-05-06 02:45:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:45:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:45:00+10:00,3.9,0.0
BARCALDN,2026-05-06 02:45:00+10:00,0.0,0.0
BDL01,2026-05-06 02:45:00+10:00,0.0,0.0
BDL02,2026-05-06 02:45:00+10:00,0.0,0.0
BW01,2026-05-06 02:45:00+10:00,654.8806,48.9154
BW02,2026-05-06 02:45:00+10:00,682.7863,50.7662
BW03,2026-05-06 02:45:00+10:00,0.0,0.0
BW04,2026-05-06 02:45:00+10:00,683.1769,50.8107
ADPBA1,2026-05-06 02:50:00+10:00,0.067,0.0
ADPBA1G,2026-05-06 02:50:00+10:00,0.067,0.0
ADPPV1,2026-05-06 02:50:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:50:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:50:00+10:00,3.4,0.0
BARCALDN,2026-05-06 02:50:00+10:00,0.0,0.0
BDL01,2026-05-06 02:50:00+10:00,0.0,0.0
BDL02,2026-05-06 02:50:00+10:00,0.0,0.0
BW01,2026-05-06 02:50:00+10:00,659.617,48.85
BW02,2026-05-06 02:50:00+10:00,683.1525,50.7617
BW03,2026-05-06 02:50:00+10:00,0.0,0.0
BW04,2026-05-06 02:50:00+10:00,686.0335,50.8833
ADPBA1,2026-05-06 02:55:00+10:00,-0.001,0.0
ADPBA1L,2026-05-06 02:55:00+10:00,0.001,0.0
ADPPV1,2026-05-06 02:55:00+10:00,0.0,0.0
ANGAST1,2026-05-06 02:55:00+10:00,0.0,0.0
ARWF1,2026-05-06 02:55:00+10:00,3.7,0.0
BARCALDN,2026-05-06 02:55:00+10:00,0.0,0.0
BDL01,2026-05-06 02:55:00+10:00,0.0,0.0
BDL02,2026-05-06 02:55:00+10:00,0.0,0.0
BW01,2026-05-06 02:55:00+10:00,658.3719,48.9798
BW02,2026-05-06 02:55:00+10:00,683.0793,50.7726
BW03,2026-05-06 02:55:00+10:00,0.0,0.0
BW04,2026-05-06 02:55:00+10:00,683.4943,50.8951
ADPBA1,2026-05-06 03:00:00+10:00,0.065,0.0
ADPBA1G,2026-05-06 03:00:00+10:00,0.065,0.0
ADPPV1,2026-05-06 03:00:00+10:00,0.0,0.0
ANGAST1,2026-05-06 03:00:00+10:00,0.0,0.0
ARWF1,2026-05-06 03:00:00+10:00,4.5,0.0
BARCALDN,2026-05-06 03:00:00+10:00,0.0,0.0
BDL01,2026-05-06 03:00:00+10:00,0.0,0.0
BDL02,2026-05-06 03:00:00+10:00,0.0,0.0
BW01,2026-05-06 03:00:00+10:00,660.618,49.017
BW02,2026-05-06 03:00:00+10:00,684.3244,50.8162
BW03,2026-05-06 03:00:00+10:00,0.0,0.0
BW04,2026-05-06 03:00:00+10:00,686.3752,50.9078
ADPBA1,2026-05-06 03:05:00+10:00,-0.005,0.0
ADPBA1L,2026-05-06 03:05:00+10:00,0.005,0.0
ADPPV1,2026-05-06 03:05:00+10:00,0.0,0.0
ANGAST1,2026-05-06 03:05:00+10:00,0.0,0.0
ARWF1,2026-05-06 03:05:00+10:00,5.7,0.0
BARCALDN,2026-05-06 03:05:00+10:00,0.0,0.0
BDL01,2026-05-06 03:05:00+10:00,0.0,0.0
BDL02,2026-05-06 03:05:00+10:00,0.0,0.0
BW01,2026-05-06 03:05:00+10:00,658.1277,49.0079
BW02,2026-05-06 03:05:00+10:00,684.3732,50.8643
BW03,2026-05-06 03:05:00+10:00,0.0,0.0
BW04,2026-05-06 03:05:00+10:00,684.9348,50.9613
ADPBA1,2026-05-06 03:10:00+10:00,0.14,0.0
ADPBA1G,2026-05-06 03:10:00+10:00,0.14,0.0
ADPPV1,2026-05-06 03:10:00+10:00,0.0,0.0
ANGAST1,2026-05-06 03:10:00+10:00,0.0,0.0
ARWF1,2026-05-06 03:10:00+10:00,5.2,0.0
BARCALDN,2026-05-06 03:10:00+10:00,0.0,0.0
BDL01,2026-05-06 03:10:00+10:00,0.0,0.0
BDL02,2026-05-06 03:10:00+10:00,0.0,0.0
BW01,2026-05-06 03:10:00+10:00,658.8602,48.9426
BW02,2026-05-06 03:10:00+10:00,682.8596,50.8098
BW03,2026-05-06 03:10:00+10:00,0.0,0.0
BW04,2026-05-06 03:10:00+10:00,684.7883,50.9023
ADPBA1,2026-05-06 03:15:00+10:00,0.018,0.0
ADPBA1G,2026-05-06 03:15:00+10:00,0.018,0.0
ADPPV1,2026-05-06 03:15:00+10:00,0.0,0.0
ANGAST1,2026-05-06 03:15:00+10:00,0.0,0.0
ARWF1,2026-05-06 03:15:00+10:00,5.9,0.0
BARCALDN,2026-05-06 03:15:00+10:00,0.0,0.0
BDL01,2026-05-06 03:15:00+10:00,0.0,0.0
BDL02,2026-05-06 03:15:00+10:00,0.0,0.0
BW01,2026-05-06 03:15:00+10:00,658.3231,48.9498
BW02,2026-05-06 03:15:00+10:00,682.7375,50.749
BW03,2026-05-06 03:15:00+10:00,0.0,0.0
BW04,2026-05-06 03:15:00+10:00,683.5187,50.8497
ADPBA1,2026-05-06 03:20:00+10:00,0.0,0.0
ADPBA1G,2026-05-06 03:20:00+10:00,0.0,0.0
ADPPV1,2026-05-06 03:20:00+10:00,0.0,0.0
ANGAST1,2026-05-06 03:20:00+10:00,0.0,0.0
ARWF1,2026-05-06 03:20:00+10:00,5.0,0.0
BARCALDN,2026-05-06 03:20:00+10:00,0.0,0.0
BDL01,2026-05-06 03:20:00+10:00,0.0,0.0
BDL02,2026-05-06 03:20:00+10:00,0.0,0.0
BW01,2026-05-06 03:20:00+10:00,658.9578,48.9534
BW02,2026-05-06 03:20:00+10:00,683.8117,50.7843
BW03,2026-05-06 03:20:00+10:00,0.0,0.0
